"14"; [0]; Saint-Denis - Pleyel; 09:16;
"14"; [0]; Saint-Denis - Pleyel; 09:25;
"14"; [0]; Saint-Denis - Pleyel; 09:34;
"14"; [0]; Saint-Denis - Pleyel; 09:43;
"14"; [0]; Saint-Denis - Pleyel; 09:52;
"14"; [0]; Saint-Denis - Pleyel; 10:01;
"14"; [0]; Saint-Denis - Pleyel; 10:10;
"14"; [0]; Saint-Denis - Pleyel; 10:19;
"14"; [0]; Saint-Denis - Pleyel; 10:28;
"14"; [0]; Saint-Denis - Pleyel; 10:37;
"14"; [0]; Saint-Denis - Pleyel; 10:46;
"14"; [0]; Saint-Denis - Pleyel; 10:55;
"14"; [0]; Saint-Denis - Pleyel; 11:04;
"14"; [0]; Saint-Denis - Pleyel; 11:13;
"14"; [0]; Saint-Denis - Pleyel; 11:22;
"14"; [0]; Saint-Denis - Pleyel; 11:31;
"14"; [0]; Saint-Denis - Pleyel; 11:40;
"14"; [0]; Saint-Denis - Pleyel; 11:49;
"14"; [0]; Saint-Denis - Pleyel; 11:58;
"14"; [0]; Saint-Denis - Pleyel; 12:07;
"14"; [0]; Saint-Denis - Pleyel; 12:16;
"14"; [0]; Saint-Denis - Pleyel; 12:25;
"14"; [0]; Saint-Denis - Pleyel; 12:34;
"14"; [0]; Saint-Denis - Pleyel; 12:43;
"14"; [0]; Saint-Denis - Pleyel; 12:52;
"14"; [0]; Saint-Denis - Pleyel; 13:01;
"14"; [0]; Saint-Denis - Pleyel; 13:10;
"14"; [0]; Saint-Denis - Pleyel; 13:19;
"14"; [0]; Saint-Denis - Pleyel; 13:28;
"14"; [0]; Saint-Denis - Pleyel; 13:37;
"14"; [0]; Saint-Denis - Pleyel; 13:46;
"14"; [0]; Saint-Denis - Pleyel; 13:55;
"14"; [0]; Saint-Denis - Pleyel; 14:04;
"14"; [0]; Saint-Denis - Pleyel; 14:13;
"14"; [0]; Saint-Denis - Pleyel; 14:22;
"14"; [0]; Saint-Denis - Pleyel; 14:31;
"14"; [0]; Saint-Denis - Pleyel; 14:40;
"14"; [0]; Saint-Denis - Pleyel; 14:49;
"14"; [0]; Saint-Denis - Pleyel; 14:58;
"14"; [0]; Saint-Denis - Pleyel; 15:07;
"14"; [0]; Saint-Denis - Pleyel; 15:16;
"14"; [0]; Saint-Denis - Pleyel; 15:25;
"14"; [0]; Saint-Denis - Pleyel; 15:34;
"14"; [0]; Saint-Denis - Pleyel; 15:43;
"14"; [0]; Saint-Denis - Pleyel; 15:52;
"14"; [0]; Saint-Denis - Pleyel; 16:01;
"14"; [0]; Saint-Denis - Pleyel; 16:10;
"14"; [0]; Saint-Denis - Pleyel; 16:19;
"14"; [0]; Saint-Denis - Pleyel; 16:28;
"14"; [0]; Saint-Denis - Pleyel; 16:37;
"14"; [0]; Saint-Denis - Pleyel; 16:46;
"14"; [0]; Saint-Denis - Pleyel; 16:55;
"14"; [0]; Saint-Denis - Pleyel; 17:04;
"14"; [0]; Saint-Denis - Pleyel; 17:13;
"14"; [0]; Saint-Denis - Pleyel; 17:22;
"14"; [0]; Saint-Denis - Pleyel; 17:31;
"14"; [0]; Saint-Denis - Pleyel; 17:40;
"14"; [0]; Saint-Denis - Pleyel; 17:49;
"14"; [0]; Saint-Denis - Pleyel; 17:58;
"14"; [0]; Saint-Denis - Pleyel; 18:07;
"14"; [0]; Saint-Denis - Pleyel; 18:16;
"14"; [0]; Saint-Denis - Pleyel; 18:25;
"14"; [0]; Saint-Denis - Pleyel; 18:34;
"14"; [0]; Saint-Denis - Pleyel; 18:43;
"14"; [0]; Saint-Denis - Pleyel; 18:52;
"14"; [0]; Saint-Denis - Pleyel; 19:01;
"14"; [0]; Saint-Denis - Pleyel; 19:10;
"14"; [0]; Saint-Denis - Pleyel; 19:19;
"14"; [0]; Saint-Denis - Pleyel; 19:28;
"14"; [0]; Saint-Denis - Pleyel; 19:37;
"14"; [0]; Saint-Denis - Pleyel; 19:46;
"14"; [0]; Saint-Denis - Pleyel; 19:55;
"14"; [0]; Saint-Denis - Pleyel; 20:04;
"14"; [0]; Saint-Denis - Pleyel; 20:13;
"14"; [0]; Saint-Denis - Pleyel; 20:22;
"14"; [0]; Saint-Denis - Pleyel; 20:31;
"14"; [0]; Saint-Denis - Pleyel; 20:40;
"14"; [0]; Saint-Denis - Pleyel; 20:49;
"14"; [0]; Saint-Denis - Pleyel; 20:58;
"14"; [0]; Saint-Denis - Pleyel; 21:07;
"14"; [0]; Saint-Denis - Pleyel; 21:16;
"14"; [0]; Saint-Denis - Pleyel; 21:25;
"14"; [0]; Saint-Denis - Pleyel; 21:34;
"14"; [0]; Saint-Denis - Pleyel; 21:43;
"14"; [0]; Saint-Denis - Pleyel; 21:52;
"14"; [0]; Aéroport d'Orly; 08:32;
"14"; [0]; Aéroport d'Orly; 08:42;
"14"; [0]; Aéroport d'Orly; 08:52;
"14"; [0]; Aéroport d'Orly; 09:02;
"14"; [0]; Aéroport d'Orly; 09:12;
"14"; [0]; Aéroport d'Orly; 09:22;
"14"; [0]; Aéroport d'Orly; 09:32;
"14"; [0]; Aéroport d'Orly; 09:42;
"14"; [0]; Aéroport d'Orly; 09:52;
"14"; [0]; Aéroport d'Orly; 10:02;
"14"; [0]; Aéroport d'Orly; 10:12;
"14"; [0]; Aéroport d'Orly; 10:22;
"14"; [0]; Aéroport d'Orly; 10:32;
"14"; [0]; Aéroport d'Orly; 10:42;
"14"; [0]; Aéroport d'Orly; 10:52;
"14"; [0]; Aéroport d'Orly; 11:02;
"14"; [0]; Aéroport d'Orly; 11:12;
"14"; [0]; Aéroport d'Orly; 11:22;
"14"; [0]; Aéroport d'Orly; 11:32;
"14"; [0]; Aéroport d'Orly; 11:42;
"14"; [0]; Aéroport d'Orly; 11:52;
"14"; [0]; Aéroport d'Orly; 12:02;
"14"; [0]; Aéroport d'Orly; 12:12;
"14"; [0]; Aéroport d'Orly; 12:22;
"14"; [0]; Aéroport d'Orly; 12:32;
"14"; [0]; Aéroport d'Orly; 12:42;
"14"; [0]; Aéroport d'Orly; 12:52;
"14"; [0]; Aéroport d'Orly; 13:02;
"14"; [0]; Aéroport d'Orly; 13:12;
"14"; [0]; Aéroport d'Orly; 13:22;
"14"; [0]; Aéroport d'Orly; 13:32;
"14"; [0]; Aéroport d'Orly; 13:42;
"14"; [0]; Aéroport d'Orly; 13:52;
"14"; [0]; Aéroport d'Orly; 14:02;
"14"; [0]; Aéroport d'Orly; 14:12;
"14"; [0]; Aéroport d'Orly; 14:22;
"14"; [0]; Aéroport d'Orly; 14:32;
"14"; [0]; Aéroport d'Orly; 14:42;
"14"; [0]; Aéroport d'Orly; 14:52;
"14"; [0]; Aéroport d'Orly; 15:02;
"14"; [0]; Aéroport d'Orly; 15:12;
"14"; [0]; Aéroport d'Orly; 15:22;
"14"; [0]; Aéroport d'Orly; 15:32;
"14"; [0]; Aéroport d'Orly; 15:42;
"14"; [0]; Aéroport d'Orly; 15:52;
"14"; [0]; Aéroport d'Orly; 16:02;
"14"; [0]; Aéroport d'Orly; 16:12;
"14"; [0]; Aéroport d'Orly; 16:22;
"14"; [0]; Aéroport d'Orly; 16:32;
"14"; [0]; Aéroport d'Orly; 16:42;
"14"; [0]; Aéroport d'Orly; 16:52;
"14"; [0]; Aéroport d'Orly; 17:02;
"14"; [0]; Aéroport d'Orly; 17:12;
"14"; [0]; Aéroport d'Orly; 17:22;
"14"; [0]; Aéroport d'Orly; 17:32;
"14"; [0]; Aéroport d'Orly; 17:42;
"14"; [0]; Aéroport d'Orly; 17:52;
"14"; [0]; Aéroport d'Orly; 18:02;
"14"; [0]; Aéroport d'Orly; 18:12;
"14"; [0]; Aéroport d'Orly; 18:22;
"14"; [0]; Aéroport d'Orly; 18:32;
"14"; [0]; Aéroport d'Orly; 18:42;
"14"; [0]; Aéroport d'Orly; 18:52;
"14"; [0]; Aéroport d'Orly; 19:02;
"14"; [0]; Aéroport d'Orly; 19:12;
"14"; [0]; Aéroport d'Orly; 19:22;
"14"; [0]; Aéroport d'Orly; 19:32;
"14"; [0]; Aéroport d'Orly; 19:42;
"14"; [0]; Aéroport d'Orly; 19:52;
"14"; [0]; Aéroport d'Orly; 20:02;
"14"; [0]; Aéroport d'Orly; 20:12;
"14"; [0]; Aéroport d'Orly; 20:22;
"14"; [0]; Aéroport d'Orly; 20:32;
"14"; [0]; Aéroport d'Orly; 20:42;
"14"; [0]; Aéroport d'Orly; 20:52;
"14"; [0]; Aéroport d'Orly; 21:02;
"14"; [0]; Aéroport d'Orly; 21:12;
"14"; [0]; Aéroport d'Orly; 21:22;
"14"; [0]; Aéroport d'Orly; 21:32;
"14"; [0]; Aéroport d'Orly; 21:42;
"14"; [0]; Aéroport d'Orly; 21:52;
"7"; [0]; Mairie d'Ivry; 08:31;
"7"; [0]; Mairie d'Ivry; 08:40;
"7"; [0]; Mairie d'Ivry; 08:49;
"7"; [0]; Mairie d'Ivry; 08:58;
"7"; [0]; Mairie d'Ivry; 09:07;
"7"; [0]; Mairie d'Ivry; 09:16;
"7"; [0]; Mairie d'Ivry; 09:25;
"7"; [0]; Mairie d'Ivry; 09:34;
"7"; [0]; Mairie d'Ivry; 09:43;
"7"; [0]; Mairie d'Ivry; 09:52;
"7"; [0]; Mairie d'Ivry; 10:01;
"7"; [0]; Mairie d'Ivry; 10:10;
"7"; [0]; Mairie d'Ivry; 10:19;
"7"; [0]; Mairie d'Ivry; 10:28;
"7"; [0]; Mairie d'Ivry; 10:37;
"7"; [0]; Mairie d'Ivry; 10:46;
"7"; [0]; Mairie d'Ivry; 10:55;
"7"; [0]; Mairie d'Ivry; 11:04;
"7"; [0]; Mairie d'Ivry; 11:13;
"7"; [0]; Mairie d'Ivry; 11:22;
"7"; [0]; Mairie d'Ivry; 11:31;
"7"; [0]; Mairie d'Ivry; 11:40;
"7"; [0]; Mairie d'Ivry; 11:49;
"7"; [0]; Mairie d'Ivry; 11:58;
"7"; [0]; Mairie d'Ivry; 12:07;
"7"; [0]; Mairie d'Ivry; 12:16;
"7"; [0]; Mairie d'Ivry; 12:25;
"7"; [0]; Mairie d'Ivry; 12:34;
"7"; [0]; Mairie d'Ivry; 12:43;
"7"; [0]; Mairie d'Ivry; 12:52;
"7"; [0]; Mairie d'Ivry; 13:01;
"7"; [0]; Mairie d'Ivry; 13:10;
"7"; [0]; Mairie d'Ivry; 13:19;
"7"; [0]; Mairie d'Ivry; 13:28;
"7"; [0]; Mairie d'Ivry; 13:37;
"7"; [0]; Mairie d'Ivry; 13:46;
"7"; [0]; Mairie d'Ivry; 13:55;
"7"; [0]; Mairie d'Ivry; 14:04;
"7"; [0]; Mairie d'Ivry; 14:13;
"7"; [0]; Mairie d'Ivry; 14:22;
"7"; [0]; Mairie d'Ivry; 14:31;
"7"; [0]; Mairie d'Ivry; 14:40;
"7"; [0]; Mairie d'Ivry; 14:49;
"7"; [0]; Mairie d'Ivry; 14:58;
"7"; [0]; Mairie d'Ivry; 15:07;
"7"; [0]; Mairie d'Ivry; 15:16;
"7"; [0]; Mairie d'Ivry; 15:25;
"7"; [0]; Mairie d'Ivry; 15:34;
"7"; [0]; Mairie d'Ivry; 15:43;
"7"; [0]; Mairie d'Ivry; 15:52;
"7"; [0]; Mairie d'Ivry; 16:01;
"7"; [0]; Mairie d'Ivry; 16:10;
"7"; [0]; Mairie d'Ivry; 16:19;
"7"; [0]; Mairie d'Ivry; 16:28;
"7"; [0]; Mairie d'Ivry; 16:37;
"7"; [0]; Mairie d'Ivry; 16:46;
"7"; [0]; Mairie d'Ivry; 16:55;
"7"; [0]; Mairie d'Ivry; 17:04;
"7"; [0]; Mairie d'Ivry; 17:13;
"7"; [0]; Mairie d'Ivry; 17:22;
"7"; [0]; Mairie d'Ivry; 17:31;
"7"; [0]; Mairie d'Ivry; 17:40;
"7"; [0]; Mairie d'Ivry; 17:49;
"7"; [0]; Mairie d'Ivry; 17:58;
"7"; [0]; Mairie d'Ivry; 18:07;
"7"; [0]; Mairie d'Ivry; 18:16;
"7"; [0]; Mairie d'Ivry; 18:25;
"7"; [0]; Mairie d'Ivry; 18:34;
"7"; [0]; Mairie d'Ivry; 18:43;
"7"; [0]; Mairie d'Ivry; 18:52;
"7"; [0]; Mairie d'Ivry; 19:01;
"7"; [0]; Mairie d'Ivry; 19:10;
"7"; [0]; Mairie d'Ivry; 19:19;
"7"; [0]; Mairie d'Ivry; 19:28;
"7"; [0]; Mairie d'Ivry; 19:37;
"7"; [0]; Mairie d'Ivry; 19:46;
"7"; [0]; Mairie d'Ivry; 19:55;
"7"; [0]; Mairie d'Ivry; 20:04;
"7"; [0]; Mairie d'Ivry; 20:13;
"7"; [0]; Mairie d'Ivry; 20:22;
"7"; [0]; Mairie d'Ivry; 20:31;
"7"; [0]; Mairie d'Ivry; 20:40;
"7"; [0]; Mairie d'Ivry; 20:49;
"7"; [0]; Mairie d'Ivry; 20:58;
"7"; [0]; Mairie d'Ivry; 21:07;
"7"; [0]; Mairie d'Ivry; 21:16;
"7"; [0]; Mairie d'Ivry; 21:25;
"7"; [0]; Mairie d'Ivry; 21:34;
"7"; [0]; Mairie d'Ivry; 21:43;
"7"; [0]; Mairie d'Ivry; 21:52;
"7"; [1]; La Courneuve - 8 Mai 1945; 08:32;
"7"; [2]; La Courneuve - 8 Mai 1945; 08:42;
"7"; [1]; La Courneuve - 8 Mai 1945; 08:52;
"7"; [2]; La Courneuve - 8 Mai 1945; 09:02;
"7"; [1]; La Courneuve - 8 Mai 1945; 09:12;
"7"; [2]; La Courneuve - 8 Mai 1945; 09:22;
"7"; [1]; La Courneuve - 8 Mai 1945; 09:32;
"7"; [2]; La Courneuve - 8 Mai 1945; 09:42;
"7"; [1]; La Courneuve - 8 Mai 1945; 09:52;
"7"; [2]; La Courneuve - 8 Mai 1945; 10:02;
"7"; [1]; La Courneuve - 8 Mai 1945; 10:12;
"7"; [2]; La Courneuve - 8 Mai 1945; 10:22;
"7"; [1]; La Courneuve - 8 Mai 1945; 10:32;
"7"; [2]; La Courneuve - 8 Mai 1945; 10:42;
"7"; [1]; La Courneuve - 8 Mai 1945; 10:52;
"7"; [2]; La Courneuve - 8 Mai 1945; 11:02;
"7"; [1]; La Courneuve - 8 Mai 1945; 11:12;
"7"; [2]; La Courneuve - 8 Mai 1945; 11:22;
"7"; [1]; La Courneuve - 8 Mai 1945; 11:32;
"7"; [2]; La Courneuve - 8 Mai 1945; 11:42;
"7"; [1]; La Courneuve - 8 Mai 1945; 11:52;
"7"; [2]; La Courneuve - 8 Mai 1945; 12:02;
"7"; [1]; La Courneuve - 8 Mai 1945; 12:12;
"7"; [2]; La Courneuve - 8 Mai 1945; 12:22;
"7"; [1]; La Courneuve - 8 Mai 1945; 12:32;
"7"; [2]; La Courneuve - 8 Mai 1945; 12:42;
"7"; [1]; La Courneuve - 8 Mai 1945; 12:52;
"7"; [2]; La Courneuve - 8 Mai 1945; 13:02;
"7"; [1]; La Courneuve - 8 Mai 1945; 13:12;
"7"; [2]; La Courneuve - 8 Mai 1945; 13:22;
"7"; [1]; La Courneuve - 8 Mai 1945; 13:32;
"7"; [2]; La Courneuve - 8 Mai 1945; 13:42;
"7"; [1]; La Courneuve - 8 Mai 1945; 13:52;
"7"; [2]; La Courneuve - 8 Mai 1945; 14:02;
"7"; [1]; La Courneuve - 8 Mai 1945; 14:12;
"7"; [2]; La Courneuve - 8 Mai 1945; 14:22;
"7"; [1]; La Courneuve - 8 Mai 1945; 14:32;
"7"; [2]; La Courneuve - 8 Mai 1945; 14:42;
"7"; [1]; La Courneuve - 8 Mai 1945; 14:52;
"7"; [2]; La Courneuve - 8 Mai 1945; 15:02;
"7"; [1]; La Courneuve - 8 Mai 1945; 15:12;
"7"; [2]; La Courneuve - 8 Mai 1945; 15:22;
"7"; [1]; La Courneuve - 8 Mai 1945; 15:32;
"7"; [2]; La Courneuve - 8 Mai 1945; 15:42;
"7"; [1]; La Courneuve - 8 Mai 1945; 15:52;
"7"; [2]; La Courneuve - 8 Mai 1945; 16:02;
"7"; [1]; La Courneuve - 8 Mai 1945; 16:12;
"7"; [2]; La Courneuve - 8 Mai 1945; 16:22;
"7"; [1]; La Courneuve - 8 Mai 1945; 16:32;
"7"; [2]; La Courneuve - 8 Mai 1945; 16:42;
"7"; [1]; La Courneuve - 8 Mai 1945; 16:52;
"7"; [2]; La Courneuve - 8 Mai 1945; 17:02;
"7"; [1]; La Courneuve - 8 Mai 1945; 17:12;
"7"; [2]; La Courneuve - 8 Mai 1945; 17:22;
"7"; [1]; La Courneuve - 8 Mai 1945; 17:32;
"7"; [2]; La Courneuve - 8 Mai 1945; 17:42;
"7"; [1]; La Courneuve - 8 Mai 1945; 17:52;
"7"; [2]; La Courneuve - 8 Mai 1945; 18:02;
"7"; [1]; La Courneuve - 8 Mai 1945; 18:12;
"7"; [2]; La Courneuve - 8 Mai 1945; 18:22;
"7"; [1]; La Courneuve - 8 Mai 1945; 18:32;
"7"; [2]; La Courneuve - 8 Mai 1945; 18:42;
"7"; [1]; La Courneuve - 8 Mai 1945; 18:52;
"7"; [2]; La Courneuve - 8 Mai 1945; 19:02;
"7"; [1]; La Courneuve - 8 Mai 1945; 19:12;
"7"; [2]; La Courneuve - 8 Mai 1945; 19:22;
"7"; [1]; La Courneuve - 8 Mai 1945; 19:32;
"7"; [2]; La Courneuve - 8 Mai 1945; 19:42;
"7"; [1]; La Courneuve - 8 Mai 1945; 19:52;
"7"; [2]; La Courneuve - 8 Mai 1945; 20:02;
"7"; [1]; La Courneuve - 8 Mai 1945; 20:12;
"7"; [2]; La Courneuve - 8 Mai 1945; 20:22;
"7"; [1]; La Courneuve - 8 Mai 1945; 20:32;
"7"; [2]; La Courneuve - 8 Mai 1945; 20:42;
"7"; [1]; La Courneuve - 8 Mai 1945; 20:52;
"7"; [2]; La Courneuve - 8 Mai 1945; 21:02;
"7"; [1]; La Courneuve - 8 Mai 1945; 21:12;
"7"; [2]; La Courneuve - 8 Mai 1945; 21:22;
"7"; [1]; La Courneuve - 8 Mai 1945; 21:32;
"7"; [2]; La Courneuve - 8 Mai 1945; 21:42;
"7"; [1]; La Courneuve - 8 Mai 1945; 21:52;
"7"; [0]; Villejuif - Louis Aragon; 08:33;
"7"; [0]; Villejuif - Louis Aragon; 08:44;
"7"; [0]; Villejuif - Louis Aragon; 08:55;
"7"; [0]; Villejuif - Louis Aragon; 09:06;
"7"; [0]; Villejuif - Louis Aragon; 09:17;
"7"; [0]; Villejuif - Louis Aragon; 09:28;
"7"; [0]; Villejuif - Louis Aragon; 09:39;
"7"; [0]; Villejuif - Louis Aragon; 09:50;
"7"; [0]; Villejuif - Louis Aragon; 10:01;
"7"; [0]; Villejuif - Louis Aragon; 10:12;
"7"; [0]; Villejuif - Louis Aragon; 10:23;
"7"; [0]; Villejuif - Louis Aragon; 10:34;
"7"; [0]; Villejuif - Louis Aragon; 10:45;
"7"; [0]; Villejuif - Louis Aragon; 10:56;
"7"; [0]; Villejuif - Louis Aragon; 11:07;
"7"; [0]; Villejuif - Louis Aragon; 11:18;
"7"; [0]; Villejuif - Louis Aragon; 11:29;
"7"; [0]; Villejuif - Louis Aragon; 11:40;
"7"; [0]; Villejuif - Louis Aragon; 11:51;
"7"; [0]; Villejuif - Louis Aragon; 12:02;
"7"; [0]; Villejuif - Louis Aragon; 12:13;
"7"; [0]; Villejuif - Louis Aragon; 12:24;
"7"; [0]; Villejuif - Louis Aragon; 12:35;
"7"; [0]; Villejuif - Louis Aragon; 12:46;
"7"; [0]; Villejuif - Louis Aragon; 12:57;
"7"; [0]; Villejuif - Louis Aragon; 13:08;
"7"; [0]; Villejuif - Louis Aragon; 13:19;
"7"; [0]; Villejuif - Louis Aragon; 13:30;
"7"; [0]; Villejuif - Louis Aragon; 13:41;
"7"; [0]; Villejuif - Louis Aragon; 13:52;
"7"; [0]; Villejuif - Louis Aragon; 14:03;
"7"; [0]; Villejuif - Louis Aragon; 14:14;
"7"; [0]; Villejuif - Louis Aragon; 14:25;
"7"; [0]; Villejuif - Louis Aragon; 14:36;
"7"; [0]; Villejuif - Louis Aragon; 14:47;
"7"; [0]; Villejuif - Louis Aragon; 14:58;
"7"; [0]; Villejuif - Louis Aragon; 15:09;
"7"; [0]; Villejuif - Louis Aragon; 15:20;
"7"; [0]; Villejuif - Louis Aragon; 15:31;
"7"; [0]; Villejuif - Louis Aragon; 15:42;
"7"; [0]; Villejuif - Louis Aragon; 15:53;
"7"; [0]; Villejuif - Louis Aragon; 16:04;
"7"; [0]; Villejuif - Louis Aragon; 16:15;
"7"; [0]; Villejuif - Louis Aragon; 16:26;
"7"; [0]; Villejuif - Louis Aragon; 16:37;
"7"; [0]; Villejuif - Louis Aragon; 16:48;
"7"; [0]; Villejuif - Louis Aragon; 16:59;
"7"; [0]; Villejuif - Louis Aragon; 17:10;
"7"; [0]; Villejuif - Louis Aragon; 17:21;
"7"; [0]; Villejuif - Louis Aragon; 17:32;
"7"; [0]; Villejuif - Louis Aragon; 17:43;
"7"; [0]; Villejuif - Louis Aragon; 17:54;
"7"; [0]; Villejuif - Louis Aragon; 18:05;
"7"; [0]; Villejuif - Louis Aragon; 18:16;
"7"; [0]; Villejuif - Louis Aragon; 18:27;
"7"; [0]; Villejuif - Louis Aragon; 18:38;
"7"; [0]; Villejuif - Louis Aragon; 18:49;
"7"; [0]; Villejuif - Louis Aragon; 19:00;
"7"; [0]; Villejuif - Louis Aragon; 19:11;
"7"; [0]; Villejuif - Louis Aragon; 19:22;
"7"; [0]; Villejuif - Louis Aragon; 19:33;
"7"; [0]; Villejuif - Louis Aragon; 19:44;
"7"; [0]; Villejuif - Louis Aragon; 19:55;
"7"; [0]; Villejuif - Louis Aragon; 20:06;
"7"; [0]; Villejuif - Louis Aragon; 20:17;
"7"; [0]; Villejuif - Louis Aragon; 20:28;
"7"; [0]; Villejuif - Louis Aragon; 20:39;
"7"; [0]; Villejuif - Louis Aragon; 20:50;
"7"; [0]; Villejuif - Louis Aragon; 21:01;
"7"; [0]; Villejuif - Louis Aragon; 21:12;
"7"; [0]; Villejuif - Louis Aragon; 21:23;
"7"; [0]; Villejuif - Louis Aragon; 21:34;
"7"; [0]; Villejuif - Louis Aragon; 21:45;
"7"; [0]; Villejuif - Louis Aragon; 21:56;
"13"; [0]; Saint-Denis - Université; 08:31;
"13"; [0]; Saint-Denis - Université; 08:40;
"13"; [0]; Saint-Denis - Université; 08:49;
"13"; [0]; Saint-Denis - Université; 08:58;
"13"; [0]; Saint-Denis - Université; 09:07;
"13"; [0]; Saint-Denis - Université; 09:16;
"13"; [0]; Saint-Denis - Université; 09:25;
"13"; [0]; Saint-Denis - Université; 09:34;
"13"; [0]; Saint-Denis - Université; 09:43;
"13"; [0]; Saint-Denis - Université; 09:52;
"13"; [0]; Saint-Denis - Université; 10:01;
"13"; [0]; Saint-Denis - Université; 10:10;
"13"; [0]; Saint-Denis - Université; 10:19;
"13"; [0]; Saint-Denis - Université; 10:28;
"13"; [0]; Saint-Denis - Université; 10:37;
"13"; [0]; Saint-Denis - Université; 10:46;
"13"; [0]; Saint-Denis - Université; 10:55;
"13"; [0]; Saint-Denis - Université; 11:04;
"13"; [0]; Saint-Denis - Université; 11:13;
"13"; [0]; Saint-Denis - Université; 11:22;
"13"; [0]; Saint-Denis - Université; 11:31;
"13"; [0]; Saint-Denis - Université; 11:40;
"13"; [0]; Saint-Denis - Université; 11:49;
"13"; [0]; Saint-Denis - Université; 11:58;
"13"; [0]; Saint-Denis - Université; 12:07;
"13"; [0]; Saint-Denis - Université; 12:16;
"13"; [0]; Saint-Denis - Université; 12:25;
"13"; [0]; Saint-Denis - Université; 12:34;
"13"; [0]; Saint-Denis - Université; 12:43;
"13"; [0]; Saint-Denis - Université; 12:52;
"13"; [0]; Saint-Denis - Université; 13:01;
"13"; [0]; Saint-Denis - Université; 13:10;
"13"; [0]; Saint-Denis - Université; 13:19;
"13"; [0]; Saint-Denis - Université; 13:28;
"13"; [0]; Saint-Denis - Université; 13:37;
"13"; [0]; Saint-Denis - Université; 13:46;
"13"; [0]; Saint-Denis - Université; 13:55;
"13"; [0]; Saint-Denis - Université; 14:04;
"13"; [0]; Saint-Denis - Université; 14:13;
"13"; [0]; Saint-Denis - Université; 14:22;
"13"; [0]; Saint-Denis - Université; 14:31;
"13"; [0]; Saint-Denis - Université; 14:40;
"13"; [0]; Saint-Denis - Université; 14:49;
"13"; [0]; Saint-Denis - Université; 14:58;
"13"; [0]; Saint-Denis - Université; 15:07;
"13"; [0]; Saint-Denis - Université; 15:16;
"13"; [0]; Saint-Denis - Université; 15:25;
"13"; [0]; Saint-Denis - Université; 15:34;
"13"; [0]; Saint-Denis - Université; 15:43;
"13"; [0]; Saint-Denis - Université; 15:52;
"13"; [0]; Saint-Denis - Université; 16:01;
"13"; [0]; Saint-Denis - Université; 16:10;
"13"; [0]; Saint-Denis - Université; 16:19;
"13"; [0]; Saint-Denis - Université; 16:28;
"13"; [0]; Saint-Denis - Université; 16:37;
"13"; [0]; Saint-Denis - Université; 16:46;
"13"; [0]; Saint-Denis - Université; 16:55;
"13"; [0]; Saint-Denis - Université; 17:04;
"13"; [0]; Saint-Denis - Université; 17:13;
"13"; [0]; Saint-Denis - Université; 17:22;
"13"; [0]; Saint-Denis - Université; 17:31;
"13"; [0]; Saint-Denis - Université; 17:40;
"13"; [0]; Saint-Denis - Université; 17:49;
"13"; [0]; Saint-Denis - Université; 17:58;
"13"; [0]; Saint-Denis - Université; 18:07;
"13"; [0]; Saint-Denis - Université; 18:16;
"13"; [0]; Saint-Denis - Université; 18:25;
"13"; [0]; Saint-Denis - Université; 18:34;
"13"; [0]; Saint-Denis - Université; 18:43;
"13"; [0]; Saint-Denis - Université; 18:52;
"13"; [0]; Saint-Denis - Université; 19:01;
"13"; [0]; Saint-Denis - Université; 19:10;
"13"; [0]; Saint-Denis - Université; 19:19;
"13"; [0]; Saint-Denis - Université; 19:28;
"13"; [0]; Saint-Denis - Université; 19:37;
"13"; [0]; Saint-Denis - Université; 19:46;
"13"; [0]; Saint-Denis - Université; 19:55;
"13"; [0]; Saint-Denis - Université; 20:04;
"13"; [0]; Saint-Denis - Université; 20:13;
"13"; [0]; Saint-Denis - Université; 20:22;
"13"; [0]; Saint-Denis - Université; 20:31;
"13"; [0]; Saint-Denis - Université; 20:40;
"13"; [0]; Saint-Denis - Université; 20:49;
"13"; [0]; Saint-Denis - Université; 20:58;
"13"; [0]; Saint-Denis - Université; 21:07;
"13"; [0]; Saint-Denis - Université; 21:16;
"13"; [0]; Saint-Denis - Université; 21:25;
"13"; [0]; Saint-Denis - Université; 21:34;
"13"; [0]; Saint-Denis - Université; 21:43;
"13"; [0]; Saint-Denis - Université; 21:52;
"13"; [0]; Asnières - Gennevilliers Les Courtilles; 08:32;
"13"; [0]; Asnières - Gennevilliers Les Courtilles; 08:42;
"13"; [0]; Asnières - Gennevilliers Les Courtilles; 08:52;
"13"; [0]; Asnières - Gennevilliers Les Courtilles; 09:02;
"13"; [0]; Asnières - Gennevilliers Les Courtilles; 09:12;
"13"; [0]; Asnières - Gennevilliers Les Courtilles; 09:22;
"13"; [0]; Asnières - Gennevilliers Les Courtilles; 09:32;
"13"; [0]; Asnières - Gennevilliers Les Courtilles; 09:42;
"13"; [0]; Asnières - Gennevilliers Les Courtilles; 09:52;
"13"; [0]; Asnières - Gennevilliers Les Courtilles; 10:02;
"13"; [0]; Asnières - Gennevilliers Les Courtilles; 10:12;
"13"; [0]; Asnières - Gennevilliers Les Courtilles; 10:22;
"13"; [0]; Asnières - Gennevilliers Les Courtilles; 10:32;
"13"; [0]; Asnières - Gennevilliers Les Courtilles; 10:42;
"13"; [0]; Asnières - Gennevilliers Les Courtilles; 10:52;
